EmployeeNumber,Surname,GivenName,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
17330,Sullivan,Christa,F,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,48.798955002990034,6.112910536502148,100.40911282141717,Stores
17331,Brown,John,M,Port Hardy,Produce Clerk,Produce,Nanaimo,Stores,38.53004084240824,5.59801614260099,21.03632825869391,Stores
17332,Patterson,Brian,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,34.51706924372325,4.7299774820816545,30.83755187834574,Stores
17333,Epperson,Richard,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,34.135633533682146,7.686454891261392,0.0,Stores
17334,Mayes,Ora,F,Vancouver,Baker,Bakery,Vancouver,Stores,37.926321278737724,4.8111660553926585,59.123506385190474,Stores
17335,Stiles,Christopher,M,Vancouver,Baker,Bakery,Vancouver,Stores,46.964362204284555,2.959039664573266,46.774749459570444,Stores
17336,Reyes,Eddie,M,Nelson,Produce Clerk,Produce,Nelson,Stores,48.70761191977605,6.3893028575071265,98.31032366084875,Stores
17337,Higgins,Dawn,F,Williams Lake,Dairy Person,Dairy,Williams Lake,Stores,32.51095223533463,1.056476217490038,13.09772755660913,Stores
17338,Anderson,Shaunta,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,55.26155044317195,3.216587370595088,178.39575438433417,Stores
17339,Perales,Jose,M,Richmond,Cashier,Customer Service,Richmond,Stores,41.844267453032195,5.5238776351503835,26.595805752734563,Stores
17340,Lamm,Breanna,F,Victoria,Baker,Bakery,Victoria,Stores,54.20253481873988,5.7959498220489385,74.70597925542158,Stores
17341,Basnight,Josephine,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,15.230525680953953,3.679660142593605,0.5610527587889874,Stores
17342,Patterson,Ryan,M,Quesnel,Baker,Bakery,Quesnel,Stores,59.97342174371285,5.197349831844333,115.39490379641163,Stores
17343,Merlino,Peter,M,Richmond,Produce Clerk,Produce,Richmond,Stores,38.74877938609016,6.170153515641718,55.295925619238986,Stores
17344,Haynes,David,M,Smithers,Meat Cutter,Meats,Terrace,Stores,56.47014143991732,5.322091362878802,97.03152627720542,Stores
17345,Johnson,Patricia,F,Fort Nelson,Dairy Person,Dairy,Fort Nelson,Stores,43.38102061061848,4.065101588658754,37.97108461411726,Stores
17346,Hardnett,Jessica,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,52.55087209971027,7.396849049409088,121.81034464142837,Stores
17347,Cook,Harvey,M,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,38.9699034220571,5.526900842557112,28.736692408537465,Stores
17348,Crownover,Kenneth,M,Crawford Bay,Produce Clerk,Produce,Cranbrook,Stores,44.63976231051301,8.672663676128835,100.20871338918045,Stores
17349,Vasquez,Donald,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,32.93551046689103,2.2658968947820783,0.0,Stores
17350,McAllister,Raymond,M,Victoria,Dairy Person,Dairy,Victoria,Stores,68.0758476870781,4.353236171117702,146.5799671168929,Stores
17351,Blythe,Anthony,M,Langley,Meat Cutter,Meats,Langley,Stores,39.71903033682297,2.4745114627099207,47.261938624407065,Stores
17352,Ward,Helen,F,Cluculz Lake,Shelf Stocker,Processed Foods,Prince George,Stores,62.44501728225834,5.519958269143695,198.16548565769492,Stores
17353,Erickson,John,M,Vancouver,Baker,Bakery,Vancouver,Stores,42.62927874976694,6.089025012872423,14.24944310278612,Stores
17354,Gilstrap,Lore,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,42.94650581322924,0.9997066375083883,90.6388797651167,Stores
17355,Bryant,Shawn,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,29.618716866054488,6.231429315267789,0.0,Stores
17356,Hearon,James,M,North Vancouver,Dairy Person,Dairy,North Vancouver,Stores,48.060981009840695,5.822718461512332,81.4675936122919,Stores
17357,Thomas,John,M,Burnaby,Baker,Bakery,Burnaby,Stores,37.319606290309075,1.4530313647164466,32.0547979715582,Stores
17358,Boyd,Amanda,F,Aldergrove,Cashier,Customer Service,Aldergrove,Stores,45.06992761979157,2.799947049727545,97.24161898808161,Stores
17359,Conover,Florence,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,53.23092621623513,4.158371783352455,124.83749628548028,Stores
17360,Alvarez,Kenneth,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,45.94244207953552,4.566995406883966,53.28682677703223,Stores
17361,Jensen,Lucille,F,Cranbrook,Shelf Stocker,Processed Foods,Cranbrook,Stores,30.40257538366087,6.004541483480382,3.124660460084466,Stores
17362,Martinez,Esther,F,Brackendale,Baker,Bakery,Squamish,Stores,32.66350650817119,4.552635293798074,24.041926225337413,Stores
17363,Pointer,Ronald,M,Elkford,Cashier,Customer Service,Cranbrook,Stores,47.6762291587807,3.927460063686376,48.92685504895684,Stores
17364,Pollard,Katie,F,Gibsons,Cashier,Customer Service,West Vancouver,Stores,42.46599886173154,7.93776521533122,76.80261793334049,Stores
17365,Bushey,Isaac,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,44.558341711609444,6.822867569742096,75.17380235546771,Stores
17366,Woodby,Melvina,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,52.05501022512904,1.941743439012068,135.7391544196917,Stores
17367,Bischof,James,M,Abbotsford,Shelf Stocker,Processed Foods,Abbotsford,Stores,51.68047282427443,4.169998326848655,107.28083749024213,Stores
17368,Thomas,John,M,Port Coquitlam,Produce Manager,Produce,Port Coquitlam,Stores,47.86477044698494,0.7968524936290833,71.22463401802862,Stores
17369,Green,Pamela,F,Surrey,Cashier,Customer Service,Surrey,Stores,33.45638738500476,6.016253178481313,52.397517443431894,Stores
17370,Carroll,Joseph,M,Penticton,Dairy Person,Dairy,Kelowna,Stores,40.64759237747769,3.154660922311583,43.084105443681,Stores
17371,Bennett,Shirley,F,Kelowna,Meat Cutter,Meats,Kelowna,Stores,54.62722068319836,6.377788317667095,144.99792115723343,Stores
17372,Daley,Kathyrn,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,21.21800273482966,6.366267814708734,0.0,Stores
17373,Hardee,Jasmine,F,Iskut,Meat Cutter,Meats,Terrace,Stores,57.578027362667626,3.7875340397249864,140.05999505633025,Stores
17374,Wilson,Lillian,F,Hemlock Valley,Dairy Person,Dairy,Chilliwack,Stores,49.20955415472529,5.712165217449204,108.34578854289407,Stores
17375,Utley,Holly,F,Sooke,Customer Service Manager,Customer Service,Victoria,Stores,41.768444759160204,2.9803329756694663,32.780649631226275,Stores
17376,Escobar,Patricia,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,35.239032593449956,2.547262632522518,52.73042967911467,Stores
17377,Houck,Michelle,F,Williams Lake,Baker,Bakery,Williams Lake,Stores,35.7865884486822,7.302140075532404,45.51367416300313,Stores
17378,Primeaux,Lauren,F,Kelowna,Shelf Stocker,Processed Foods,Kelowna,Stores,57.91518193304614,3.4652977238652984,132.76625502285896,Stores
17379,Longworth,Reginald,M,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,53.923230888037104,4.264193172144075,93.71198704313427,Stores
17380,Mucci,Michael,M,Victoria,Produce Clerk,Produce,Victoria,Stores,50.52219491336652,6.140571841084739,71.51107060078428,Stores
17381,Mucci,Michael,M,Victoria,Produce Clerk,Produce,Victoria,Stores,51.195474400568926,7.526248165182791,72.24496055557672,Stores
17382,Swanson,Madeline,F,Yarrow,Meat Cutter,Meats,Chilliwack,Stores,62.60568233504784,3.0338124580774313,158.44010205503892,Stores
17383,Legg,Darlene,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,44.436645516906516,4.331589340911897,46.08073029708407,Stores
17384,Motes,Patricia,F,Richmond,Produce Clerk,Produce,Richmond,Stores,19.730683171290313,5.67065979332771,1.0555924556096692,Stores
17385,Perry,Roy,M,Victoria,Produce Clerk,Produce,Victoria,Stores,37.13810069675775,3.487293085838977,14.85600020433929,Stores
17386,Walker,Judith,F,Vanderhoof,Cashier,Customer Service,Prince George,Stores,39.846516116575685,4.666644370431125,75.16123956857591,Stores
17387,Urban,Helen,F,Fort St John,Baker,Bakery,Fort St John,Stores,39.64385387862292,3.3443636200397004,32.50360705699435,Stores
17388,Chamberlin,Treva,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,59.27188640818594,3.6208696761409938,149.07155929390547,Stores
17389,Mancia,Allison,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,34.643815753522794,3.0064071001985333,66.22017957670127,Stores
17390,Belgrave,Sonia,F,Fort Langley,Produce Clerk,Produce,Langley,Stores,40.61482366743667,5.113203877695702,42.624681995913086,Stores
17391,Johnson,David,M,Port Coquitlam,Cashier,Customer Service,Port Coquitlam,Stores,51.40396205529323,4.768455567557921,58.400537961494564,Stores
17392,Russell,Sarah,F,Boston Bar,Produce Clerk,Produce,Chilliwack,Stores,38.63031417569633,1.7636739929471794,36.581510514152384,Stores
17393,Perales,Jose,M,Richmond,Cashier,Customer Service,Richmond,Stores,42.395746319957325,5.429815875289273,27.905435856101178,Stores
17394,Romeo,Ann,F,Port Coquitlam,Bakery Manager,Bakery,Port Coquitlam,Stores,36.80517689896675,4.854735815284566,0.0,Stores
17395,Wilson,Yvonne,F,Okanagan Falls,Produce Clerk,Produce,Bella Bella,Stores,39.687711665463134,3.0649692834878524,69.92015248287122,Stores
17396,Stone,Lourdes,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40.92932842366334,4.1946691510200065,82.92629887865496,Stores
17397,Penn,William,M,Parson,Meat Cutter,Meats,Cranbrook,Stores,56.23986551564832,5.010653055380246,124.8840441758765,Stores
17398,Primus,Gladys,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,40.51249787963771,5.501618538837878,55.309446850021374,Stores
17399,Cadwallader,Kiara,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,38.841700929974486,5.707485339590859,5.618141711744421,Stores
17400,Huggins,William,M,Victoria,Produce Clerk,Produce,Victoria,Stores,48.15426836562582,1.96651019298979,96.13249563715172,Stores
17401,Blunt,Judith,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,21.7143629510384,4.527383917203315,1.1344619526609645,Stores
17402,Lawson,Alfred,M,Whistler,Produce Clerk,Produce,Squamish,Stores,46.01073841626045,4.049200264041889,41.00093826837756,Stores
17403,Brown,William,M,Vancouver,Baker,Bakery,Vancouver,Stores,56.52373176252922,8.64467021183442,126.50872820606706,Stores
17404,Koger,Justin,M,Surrey,Meat Cutter,Meats,Surrey,Stores,36.64235212497402,4.495584049049338,17.088975212087945,Stores
17405,Lewis,Betty,F,Rossland,Dairy Person,Dairy,Trail,Stores,39.92224771796633,2.6617322695744194,131.64357481067157,Stores
17406,Schweitzer,Gertrude,F,Surrey,Meat Cutter,Meats,Surrey,Stores,28.884218220967607,5.288931537824645,1.230764118080443,Stores
17407,Calderon,Robin,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,37.135037153102935,7.800757615990029,8.551775040468945,Stores
17408,Ziemba,Heather,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,41.64927562260292,5.32885241054288,74.87422700934314,Stores
17409,Williamson,John,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,43.146992509000185,6.214151310055097,45.64615808514517,Stores
17410,Mandel,Mark,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,45.34993647412682,5.528165257322736,55.52275484682468,Stores
17411,Hernandez,Leonard,M,New Westminster,Baker,Bakery,New Westminster,Stores,40.59236657391318,3.4325787824817002,79.86145225377531,Stores
17412,Chen,Robert,M,Flatrock,Baker,Bakery,Fort St John,Stores,45.471782051131015,4.949315478738734,80.26751030142164,Stores
17413,Sherman,Viola,F,Surrey,Baker,Bakery,Surrey,Stores,49.87304764462889,4.7110510476769525,76.07174278050596,Stores
17414,Blakely,Andrew,M,Fraser Lake,Meat Cutter,Meats,Prince George,Stores,40.28389050353346,6.657899046180761,68.83175679297773,Stores
17415,Kraft,Albert,M,Coquitlam,Produce Clerk,Produce,Nanaimo,Stores,30.38770440283565,2.075378868219661,0.27561317702418625,Stores
17416,Hines,Oswaldo,M,Kamloops,Baker,Bakery,Kamloops,Stores,34.69939850472198,3.782326376557762,0.0,Stores
17417,Whigham,Kristina,F,New Westminster,Baker,Bakery,New Westminster,Stores,38.30277552769798,1.412711386933744,4.4113971818459445,Stores
17418,Burd,Daniel,M,Victoria,Baker,Bakery,Victoria,Stores,43.951939803900245,4.684972254993864,51.56577740574283,Stores
17419,Hughes,Darren,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,54.22461816341073,4.4738530546464075,136.2012951008992,Stores
17420,Avans,Tamica,F,Salmon Arm,Meat Cutter,Meats,Kamloops,Stores,41.4291661184565,3.016308793527689,76.22534499312803,Stores
17421,Moore,John,M,Vernon,Produce Clerk,Produce,Vernon,Stores,53.79022408001433,2.625305975136763,6.859825487909852,Stores
17422,England,Wade,M,Vancouver,Baker,Bakery,Vancouver,Stores,54.307628719387345,4.754065089972821,107.6315720630922,Stores
17423,Reese,Jennifer,F,Whistler,Baker,Bakery,Squamish,Stores,44.25602148208635,5.2698631890922,67.24926383624339,Stores
17424,Horne,Melanie,F,Vancouver,Labor Relations Analyst,Labor Relations,Vancouver,HumanResources,53.67666688945597,31.06232748659971,107.38699325521986,HeadOffice
17425,Romero,Scott,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,25.99721521410542,3.973258572137017,2.1111586927794326,Stores
17426,Espinoza,Lacy,M,Victoria,Produce Clerk,Produce,Victoria,Stores,47.26194215638479,2.8007065010292234,89.2513181907988,Stores
17427,McAllister,Raymond,M,Victoria,Dairy Person,Dairy,Victoria,Stores,65.76259220539649,2.3834283770251576,148.1486769796039,Stores
17428,Wood,Shawnee,F,Dawson Creek,Dairy Person,Dairy,Dawson Creek,Stores,44.044640714542645,5.092712429475819,115.88293257144522,Stores
17429,Harper,Sharon,F,Victoria,Dairy Person,Dairy,Victoria,Stores,39.899125947188395,5.836612362161741,16.65524462043646,Stores
17430,Madore,Carmela,F,Kamloops,Dairy Person,Dairy,Kamloops,Stores,55.56858553605114,6.132489071954197,125.01280140633149,Stores
17431,McGlothin,Mariano,M,Elkford,Shelf Stocker,Processed Foods,Cranbrook,Stores,53.84708628596758,2.0822128087997926,99.81664534592555,Stores
17432,Hamilton,Joshua,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,33.87090019967355,3.966127046864501,15.975526997198886,Stores
17433,Rodriguez,Don,M,Victoria,Dairy Person,Dairy,Victoria,Stores,50.31178160267234,4.434951739552764,77.05216773014533,Stores
17434,Kuhns,Brett,M,Pitt Meadows,Dairy Person,Dairy,Pitt Meadows,Stores,37.92109803973463,5.148739956558601,45.84195924775302,Stores
17435,Forsyth,Tammy,F,Surrey,Baker,Bakery,Surrey,Stores,28.63890545497086,3.5782692519642487,0.5291647650692431,Stores
17436,Goodman,Dorothy,F,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,37.59833432385284,5.664805383022837,24.37930084453629,Stores
17437,Calles,Mary,F,Fort Langley,Baker,Bakery,Langley,Stores,44.361358508996055,4.687138083301714,105.20621113589839,Stores
17438,Schumacher,Tom,M,Hope,Dairy Person,Dairy,Chilliwack,Stores,43.975832957761554,5.481409565502495,84.78812027180757,Stores
17439,Ely,Heather,F,Osoyoos,Baker,Bakery,Kelowna,Stores,34.03904115222209,3.9312087598113683,60.73488449249946,Stores
17440,Andrews,Lisa,F,Nelson,Bakery Manager,Bakery,Nelson,Stores,28.41439199716742,5.7167669469719735,0.0,Stores
17441,Worthy,Brenda,F,Telegraph Creek,Cashier,Customer Service,Terrace,Stores,41.43640143972454,2.946154155397232,115.44674098472939,Stores
17442,Mejia,James,M,Chilliwack,Baker,Bakery,Chilliwack,Stores,43.81791475186917,5.768843218032253,25.093177775796573,Stores
17443,Romero,Terrence,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,24.91933159051479,2.825056961274221,0.0,Stores
17444,Stevens,Matt,M,New Westminster,Cashier,Customer Service,New Westminster,Stores,40.91089819982199,4.745431352645232,17.361016030856973,Stores
17445,Boyles,Paul,M,Vancouver,Baker,Bakery,Vancouver,Stores,39.83460084915224,8.475750184818422,42.91278099263209,Stores
17446,Mosquera,Violette,F,Chilliwack,Dairy Person,Dairy,Chilliwack,Stores,31.256017150231575,4.929207438335835,26.450772743469354,Stores
17447,Fanning,Mary,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,39.55636405770053,5.714286475514532,37.98072967829737,Stores
17448,Turney,Grace,F,Victoria,Dairy Person,Dairy,Victoria,Stores,32.41155064342021,4.828740086571863,0.0,Stores
17449,Chappell,Jean,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,50.11362611333362,6.6224962800777645,75.86074406449802,Stores
17450,Hogan,Donnie,F,Vancouver,Store Manager,Store Management,Vancouver,Stores,47.96704731235918,4.747387380764619,109.33224885540966,Stores
17451,Womack,Robert,M,Kimberley,Shelf Stocker,Processed Foods,Cranbrook,Stores,40.782055723096306,4.260833807390009,5.13175236821431,Stores
17452,Mathison,Daisy,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,51.49294517497218,7.382372794974866,137.54085017054118,Stores
17453,Turner,Brenda,F,Kimberley,Cashier,Customer Service,Cranbrook,Stores,43.98648416088351,5.138178946899225,57.61680187196526,Stores
17454,Delariva,Latesha,F,Vancouver,Cashier,Customer Service,Vancouver,Stores,54.43099233526748,6.139501719007449,143.30070279704242,Stores
17455,Graham,Phyllis,F,Victoria,Meat Cutter,Meats,Victoria,Stores,41.91305192472278,1.91388991355319,51.78438678077784,Stores
17456,Swank,Jason,M,Merritt,Cashier,Customer Service,Kamloops,Stores,46.51801804714082,5.622765786710217,108.99531649595824,Stores
17457,Noonan,Donna,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,56.76789338718496,5.263158275337679,123.33700561189458,Stores
17458,Smith,Filomena,F,Vancouver,Baker,Bakery,Vancouver,Stores,5.507727477349494,3.573716893832442,0.9854609363863497,Stores
17459,Long,Louise,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,45.538339738219044,4.1031995169736515,82.10554659193036,Stores
17460,Davis,John,M,Fort Langley,Produce Clerk,Produce,Langley,Stores,28.772392324254326,3.53917456584242,4.335533369184348,Stores
17461,Young,Bruce,M,Campbell River,Cashier,Customer Service,Nanaimo,Stores,37.01845828760527,6.0798943747001415,5.005864988274096,Stores
17462,Chartrand,Cynthia,F,Willow Point,Baker,Bakery,Trail,Stores,24.004647647708317,2.704093670263329,0.0,Stores
17463,Delapaz,Jonas,M,Prince George,Cashier,Customer Service,Prince George,Stores,60.35417520802413,5.137291567407919,152.40434168290687,Stores
17464,Branton,Neil,M,Vancouver,Baker,Bakery,Vancouver,Stores,44.0431781144154,4.660634629416405,68.55229858453541,Stores
17465,Lee,Cheryl,F,Surrey,Dairy Person,Dairy,Surrey,Stores,37.18336870059201,6.397310733545533,36.14136917764679,Stores
17466,Bonds,Samuel,M,Victoria,Meat Cutter,Meats,Victoria,Stores,59.20517833650574,3.349581648194536,109.76284767943696,Stores
17467,Cline,Mary,F,Duncan,Meat Cutter,Meats,Quesnel,Stores,39.824032691095745,4.733071198232156,55.551642496692665,Stores
17468,Arnold,Ricky,M,Campbell River,Dairy Person,Dairy,Nanaimo,Stores,36.71168367901907,5.331966616910146,53.494182318467786,Stores
17469,Just,Theresa,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,38.356044600675276,6.006004832941319,21.136132094283884,Stores
17470,Davis,Steven,M,Surrey,Investment Analyst,Investment,Vancouver,FinanceAndAccounting,62.93392209142173,3.7851782609473528,150.76979955249996,HeadOffice
17471,Burgess,Long,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,23.325106968751637,2.6248084251528803,0.3024591723692872,Stores
17472,Huber,Kemberly,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,42.0902119116894,2.7667452296030413,60.290102538376324,Stores
17473,Gibson,Virginia,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,40.67331416408573,5.097220994158764,64.17109645921306,Stores
17474,Pitcock,George,M,New Westminster,Baker,Bakery,New Westminster,Stores,45.782161020027104,2.0753015758116553,67.75341649995337,Stores
17475,Wood,Terry,F,Prince George,Dairy Person,Dairy,Prince George,Stores,58.10315793904369,3.209088821578055,185.56486202980932,Stores
